product_id,brand,model,model_number,company,product_name,series,processor,graphics_processor,dedicated_graphics,ram_gb,base_clock_ghz,cache,storage_description,storage_gb,storage_type,screen_size_inch,resolution,resolution_width,resolution_height,resolution_pixels,weight_kg,dimensions,length_mm,width_mm,thickness_mm,operating_system,wifi,bluetooth_version,number_of_usb_ports,usb_port_description,usb_2_count,usb_3_count,usb_total_parsed,touch_screen,fingerprint_sensor,internal_mic,pointer_device,battery_cell,colour,mic_in,speakers,multi_card_slot,rj45_lan,hdmi_port,ethernet,price_inr,rating_score,total_ratings,rating_1_pct,rating_2_pct,rating_3_pct,rating_4_pct,rating_5_pct,product_type,id,text,touchpad
LAP_4214381998e6,Asus,R558UF-DM175D,R558UF-DM175D,asus,"Asus R558UF-DM175D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Gold, 15.6 inch)",R Series,Intel Core i5 6th Gen 6200U,Nvidia GeForce 930M,True,4.0,2.8,3MB,2TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.3,382.00 x 258.00 x 25.50,382.0,258.0,25.5,Windows 10 Home,802.11 b/g/n,4.0,2,"1 x USB 2.0, 1 x USB 3.0",1,1,2.0,False,False,Yes,Touchpad,2.0,Gold,,Yes,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,44390.0,4.36,14.0,0.0,0.0,14.0,36.0,50.0,laptop,LAP_4214381998e6,"Brand: Asus. Model: R558UF-DM175D. Product: Asus R558UF-DM175D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Gold, 15.6 inch). Processor: Intel Core i5 6th Gen 6200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 930M. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹44390.0. Rating: 4.36 out of 5.",
LAP_048b7a4d8230,HP,14-ac153tx,14-ac153tx,hp,"HP 14-AC153TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",,Intel Core i3 5th Gen 6100U,AMD Radeon R5 M330,True,4.0,2.0,3MB,1TB,4.0,HDD,14.0,1366x768 pixels,1366.0,768.0,1049088.0,1.94,345.40 x 241.50 x 23.90,345.4,241.5,23.9,Windows 10 Home,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Turbo Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,35999.0,3.78,39.0,10.0,10.0,18.0,15.0,46.0,laptop,LAP_048b7a4d8230,"Brand: HP. Model: 14-ac153tx. Product: HP 14-AC153TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch). Processor: Intel Core i3 5th Gen 6100U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5 M330. Dedicated graphics: Yes. Screen size: 14.0 inches. Weight: 1.94 kg. Price: ₹35999.0. Rating: 3.78 out of 5.",
LAP_3d807d439097,HP,15-an003tx,15-an003tx,hp,"HP Star Wars 15-AN003TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black)",,Intel Core i5 6th Gen 6200U,Nvidia GeForce 940M,True,8.0,2.3,3MB,1TB,8.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.09,384.50 x 261.10 x 25.20,384.5,261.1,25.2,Windows 10 Home,802.11 b/g/n/ac,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,63899.0,3.68,9.0,22.0,11.0,0.0,11.0,56.0,laptop,LAP_3d807d439097,"Brand: HP. Model: 15-an003tx. Product: HP Star Wars 15-AN003TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black). Processor: Intel Core i5 6th Gen 6200U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 940M. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.09 kg. Price: ₹63899.0. Rating: 3.68 out of 5.",
LAP_d959ff3f50da,HP,15-ay507tx,15-ay507tx,hp,"HP 15-AY507TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",,Intel Core i5 6th Gen 6200U,AMD Radeon R5 M430,True,8.0,2.3,3MB,1TB,8.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.19,384.30 x 254.60 x 24.30,384.3,254.6,24.3,Windows 10 Home,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Turbo Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,47500.0,3.37,13.0,31.0,0.0,8.0,23.0,38.0,laptop,LAP_d959ff3f50da,"Brand: HP. Model: 15-ay507tx. Product: HP 15-AY507TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch). Processor: Intel Core i5 6th Gen 6200U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5 M430. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.19 kg. Price: ₹47500.0. Rating: 3.37 out of 5.",
LAP_173559f8fb4d,HP,Pavilion 15-AB027TX,15-AB027TX,hp,"HP Pavilion 15-AB027TX Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Natural Silver, 15.6 inch)",Pavilion,Intel Core i3 5th Gen 5010U,AMD Radeon R7 M360,True,4.0,2.1,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.29,384.56 x 261.11 x 25.15,384.56,261.11,25.15,Windows 8.1,802.11 b/g/n,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Silver,Yes,Yes,Multi format card reader,Yes,Standard,10/100 Base T,44999.0,3.58,24.0,25.0,4.0,13.0,4.0,54.0,laptop,LAP_173559f8fb4d,"Brand: HP. Model: Pavilion 15-AB027TX. Product: HP Pavilion 15-AB027TX Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Natural Silver, 15.6 inch). Processor: Intel Core i3 5th Gen 5010U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R7 M360. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.29 kg. Price: ₹44999.0. Rating: 3.58 out of 5.",Yes
LAP_5eaaa86828a5,HP,Pavilion 15-ab032tx,15-ab032tx,hp,"HP 15-AB032TX Laptop (Windows 8.1, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Pavilion,Intel Core i5 5th Gen 5200U,Nvidia GeForce 940M,True,8.0,2.2,3MB,1TB,8.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.29,384.50 x 261.10 x 25.20,384.5,261.1,25.2,Windows 8.1,802.11 b/g/n,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 T,53800.0,4.42,38.0,5.0,3.0,3.0,24.0,66.0,laptop,LAP_5eaaa86828a5,"Brand: HP. Model: Pavilion 15-ab032tx. Product: HP 15-AB032TX Laptop (Windows 8.1, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch). Processor: Intel Core i5 5th Gen 5200U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 940M. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.29 kg. Price: ₹53800.0. Rating: 4.42 out of 5.",
LAP_c7096ff40ae2,HP,Pavilion 15-au084tx,15-au084tx,hp,"HP Pavilion 15-AU084TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver)",Pavilion,Intel Core i5 6th Gen 6200U,Nvidia GeForce 940MX,True,4.0,2.3,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.0,383.00 x 243.00 x 22.50,383.0,243.0,22.5,Windows 10 Home,802.11 ac,4.2,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,2.0,Turbo Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,58174.0,2.96,26.0,35.0,8.0,15.0,12.0,31.0,laptop,LAP_c7096ff40ae2,"Brand: HP. Model: Pavilion 15-au084tx. Product: HP Pavilion 15-AU084TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver). Processor: Intel Core i5 6th Gen 6200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 940MX. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.0 kg. Price: ₹58174.0. Rating: 2.96 out of 5.",
LAP_b43092198342,Asus,R558UF-DM176D,R558UF-DM176D,asus,"Asus R558UF-DM176D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch)",X Series,Intel Core i5 6th Gen 6200U,Nvidia GeForce 930M,True,4.0,2.3,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.3,382.00 x 258.00 x 25.50,382.0,258.0,25.5,Windows 10 Home,802.11 b/g/n,4.0,3,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",1,2,3.0,False,False,Yes,Touchpad,2.0,Red,Yes,2 Speakers,3 in 1 card Reader,Yes,Standard,Integrated 10/100,40900.0,3.82,6.0,17.0,0.0,17.0,17.0,50.0,laptop,LAP_b43092198342,"Brand: Asus. Model: R558UF-DM176D. Product: Asus R558UF-DM176D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch). Processor: Intel Core i5 6th Gen 6200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 930M. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹40900.0. Rating: 3.82 out of 5.",
LAP_2fcccc933147,HP,Pavilion 15-au006tx,15-au006tx,hp,"HP Pavilion 15-AU006TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Pavilion,Intel Core i5 6th Gen 6200U,AMD Radeon R5 M430,True,8.0,2.3,3MB,1TB,8.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.0,383.00 x 243.00 x 22.50,383.0,243.0,22.5,Windows 10 Home,802.11 ac,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,2.0,Natural Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,59355.0,3.79,187.0,16.0,4.0,9.0,27.0,44.0,laptop,LAP_2fcccc933147,"Brand: HP. Model: Pavilion 15-au006tx. Product: HP Pavilion 15-AU006TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch). Processor: Intel Core i5 6th Gen 6200U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5 M430. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.0 kg. Price: ₹59355.0. Rating: 3.79 out of 5.",
LAP_a9ba0c293e25,Acer,Aspire E E5-575,E5-575,acer,"Acer Aspire E E5-575 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Aspire E,Intel Core i5 7th Gen 7200U,Intel HD Graphics 520,False,4.0,2.3,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.2,381.60 x 259.00 x 30.20,381.6,259.0,30.2,Windows 10 Home,802.11 ac,4.1,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,2 Speakers,Yes,Yes,Yes,10/100/1000 Base T,26980.0,4.08,481.0,9.0,4.0,10.0,25.0,53.0,laptop,LAP_a9ba0c293e25,"Brand: Acer. Model: Aspire E E5-575. Product: Acer Aspire E E5-575 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i5 7th Gen 7200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel HD Graphics 520. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.2 kg. Price: ₹26980.0. Rating: 4.08 out of 5.",Yes
LAP_080e0ea95c00,HP,Pavilion 15-ac121tx,15-ac121tx,hp,"HP Pavilion 15-AC121TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, White)",Pavilion,Intel Core i3 5th Gen 5020U,AMD Radeon R5 M330,True,4.0,2.0,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.19,384.30 x 254.60 x 24.30,384.3,254.6,24.3,Windows 10 Home,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Turbo Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,38900.0,4.16,6.0,17.0,0.0,0.0,17.0,67.0,laptop,LAP_080e0ea95c00,"Brand: HP. Model: Pavilion 15-ac121tx. Product: HP Pavilion 15-AC121TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, White). Processor: Intel Core i3 5th Gen 5020U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5 M330. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.19 kg. Price: ₹38900.0. Rating: 4.16 out of 5.",
LAP_55f3e3c9dc59,Asus,X540SA-XX311D,X540SA-XX311D,asus,"Asus X540SA-XX311D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Celeron, Gold, 15.6 inch)",X Series,Intel Celeron Dual Core 6th Gen N3060,Intel Integrated Graphics,False,4.0,2.16,2MB,500GB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.0,381.00 x 252.00 x 25.40,381.0,252.0,25.4,DOS,802.11 b/g/n,4.0,3,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",1,2,3.0,False,False,Yes,Yes,3.0,Chocolate Black Imr With Hairline,,Yes,SDXC Card Reader,Yes,Standard,10/100 T,19999.0,3.34,12.0,25.0,8.0,17.0,8.0,42.0,laptop,LAP_55f3e3c9dc59,"Brand: Asus. Model: X540SA-XX311D. Product: Asus X540SA-XX311D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Celeron, Gold, 15.6 inch). Processor: Intel Celeron Dual Core 6th Gen N3060. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated Graphics. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.0 kg. Price: ₹19999.0. Rating: 3.34 out of 5.",
LAP_8bbf54e3ace2,HP,Pavilion 15-au624tx,15-au624tx,hp,"HP Pavilion 15-AU624TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Pavilion,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,True,4.0,2.5,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.1,383.00 x 243.00 x 22.50,383.0,243.0,22.5,Windows 10 Home,802.11 ac,4.2,1,1 x USB 2.0,1,0,1.0,False,False,Yes,Touchpad,2.0,Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,62000.0,3.61,92.0,20.0,9.0,3.0,26.0,42.0,laptop,LAP_8bbf54e3ace2,"Brand: HP. Model: Pavilion 15-au624tx. Product: HP Pavilion 15-AU624TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch). Processor: Intel Core i5 7th Gen 7200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 940MX. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹62000.0. Rating: 3.61 out of 5.",
LAP_110151630af7,Acer,Aspire E5-575,E5-575,acer,"Acer Aspire E5-575 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Aspire,Intel Core i5 7th Gen 7200U,Intel HD Graphics 620,False,4.0,2.5,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.2,381.60 x 259.00 x 30.20,381.6,259.0,30.2,Linux,,4.0,4,"1 x USB 2.0, 2 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",1,3,4.0,False,False,Yes,Touchpad,4.0,Black,Yes,2 Speakers,Yes,Yes,Standard,Yes,40999.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_110151630af7,"Brand: Acer. Model: Aspire E5-575. Product: Acer Aspire E5-575 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5 7th Gen 7200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel HD Graphics 620. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.2 kg. Price: ₹40999.0.",
LAP_d25f78a17fcd,Lenovo,Z51 70,Z51 70,lenovo,"Lenovo Z51 70 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",,Intel Core i5 5th Gen 5200U,AMD Radeon Tropo XT2,True,4.0,2.2,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.3,384.00 x 265.00 x 24.60,384.0,265.0,24.6,Windows 10 Home,802.11 ac,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,Yes,4 in 1 Card Reader,Yes,Standard,10/100 Base T,55000.0,3.55,79.0,25.0,4.0,5.0,23.0,43.0,laptop,LAP_d25f78a17fcd,"Brand: Lenovo. Model: Z51 70. Product: Lenovo Z51 70 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5 5th Gen 5200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon Tropo XT2. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹55000.0. Rating: 3.55 out of 5.",
LAP_15de7768ea74,Lenovo,Y50 70,Y50 70,lenovo,"Lenovo Y50 70 Laptop (Windows 8.1, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",,Intel Core i7 4th Gen 4710HQ,Nvidia GeForce GTX 860M,True,16.0,2.5,6MB,1TB,16.0,HDD,15.5,1920x1080 pixels,1920.0,1080.0,2073600.0,2.4,387.00 x 263.40 x 23.90,387.0,263.4,23.9,Windows 8.1,802.11 ac,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,2 Speakers,4 in 1 Card Reader,Yes,Standard,Gigabit Ethernet,59990.0,3.39,87.0,29.0,8.0,5.0,13.0,46.0,laptop,LAP_15de7768ea74,"Brand: Lenovo. Model: Y50 70. Product: Lenovo Y50 70 Laptop (Windows 8.1, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 4th Gen 4710HQ. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 860M. Dedicated graphics: Yes. Screen size: 15.5 inches. Weight: 2.4 kg. Price: ₹59990.0. Rating: 3.39 out of 5.",Yes
LAP_bb1e4cce6615,Asus,R558UQ-DM513D,R558UQ-DM513D,asus,"Asus R558UQ-DM513D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Dark Blue, 15.6 inch)",R Series,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,True,4.0,2.5,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.3,382.00 x 256.00 x 25.50,382.0,256.0,25.5,DOS,802.11 ac,4.0,2,"1 x USB 2.0, 1 x USB 3.0",1,1,2.0,False,False,Yes,Touchpad,2.0,Matt Dark Blue,,,5 in 1 Card Reader,Yes,Standard,10/100/1000 Base T,41990.0,4.03,92.0,11.0,4.0,7.0,27.0,51.0,laptop,LAP_bb1e4cce6615,"Brand: Asus. Model: R558UQ-DM513D. Product: Asus R558UQ-DM513D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Dark Blue, 15.6 inch). Processor: Intel Core i5 7th Gen 7200U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 940MX. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹41990.0. Rating: 4.03 out of 5.",
LAP_372b76b0b837,HP,Envy 15-ae008tx,15-ae008tx,hp,"HP Envy AE008TX Laptop (Windows 8, 16GB RAM, 2000GB HDD, Intel Core i7, Silver)",Envy,Intel Core i7 5th Gen 5500U,Nvidia GeForce GTX 950M,True,16.0,2.4,4MB,2TB,16.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.38,384.00 x 255.00 x 23.70,384.0,255.0,23.7,Windows 8 Professional,802.11 ac,4.0,4,4 x USB 3.0,0,4,4.0,True,False,Yes,Touchpad,3.0,Aluminium Finish Natural Silver,Yes,2 Speakers,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,89850.0,3.0,4.0,50.0,0.0,0.0,0.0,50.0,laptop,LAP_372b76b0b837,"Brand: HP. Model: Envy 15-ae008tx. Product: HP Envy AE008TX Laptop (Windows 8, 16GB RAM, 2000GB HDD, Intel Core i7, Silver). Processor: Intel Core i7 5th Gen 5500U. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 950M. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.38 kg. Price: ₹89850.0. Rating: 3.0 out of 5.",
LAP_36c81feaeb04,HP,Pavilion x360 11-n032tu,11-n032tu,hp,"HP Pavilion X360 11-N032TU Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Pentium, Red)",Pavilion x360,Intel Pentium Quad Core 4th Gen N3540,Intel Integrated HD Graphics 4400,False,4.0,2.16,2MB,500GB,4.0,HDD,11.6,1366x768 pixels,1366.0,768.0,1049088.0,1.4,308.00 x 215.00 x 21.90,308.0,215.0,21.9,Windows 8.1,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,True,False,Yes,Touchpad,2.0,"Brilliant Red, Silver",Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 T,32000.0,4.0,,0.0,0.0,0.0,100.0,0.0,laptop,LAP_36c81feaeb04,"Brand: HP. Model: Pavilion x360 11-n032tu. Product: HP Pavilion X360 11-N032TU Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Pentium, Red). Processor: Intel Pentium Quad Core 4th Gen N3540. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 4400. Dedicated graphics: No. Screen size: 11.6 inches. Weight: 1.4 kg. Price: ₹32000.0. Rating: 4.0 out of 5.",
LAP_b3db21f9a9f2,HP,15-s105tu,15-s105tu,hp,"HP Compaq 15-S105TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Grey)",,Intel Core i5 4th Gen 4210U,AMD Radeon R5 M330,True,4.0,1.7,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.23,378.00 x 259.00 x 25.30,378.0,259.0,25.3,DOS,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Charcoal Grey,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,31999.0,3.91,22.0,9.0,9.0,9.0,27.0,45.0,laptop,LAP_b3db21f9a9f2,"Brand: HP. Model: 15-s105tu. Product: HP Compaq 15-S105TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Grey). Processor: Intel Core i5 4th Gen 4210U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5 M330. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.23 kg. Price: ₹31999.0. Rating: 3.91 out of 5.",
LAP_4b57f8393ea3,HP,Pavilion 15-AU008TX,15-AU008TX,hp,"HP Pavilion 15-AU008TX Laptop (Windows 10, 16GB RAM, 2000GB HDD, Intel Core i7, Silver)",Pavilion,Intel Core i7 6th Gen 6500U,Nvidia GeForce 940MX,,16.0,2.5,4MB,2TB,16.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.03,382.50 x 242.80 x 22.61,382.5,242.8,22.61,Windows 10,802.11 ac,4.2,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,2.0,Silver,Yes,Yes,Multi format card reader,Yes,Standard,10/100,80990.0,3.5,18.0,22.0,17.0,0.0,11.0,50.0,laptop,LAP_4b57f8393ea3,"Brand: HP. Model: Pavilion 15-AU008TX. Product: HP Pavilion 15-AU008TX Laptop (Windows 10, 16GB RAM, 2000GB HDD, Intel Core i7, Silver). Processor: Intel Core i7 6th Gen 6500U. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 940MX. Screen size: 15.6 inches. Weight: 2.03 kg. Price: ₹80990.0. Rating: 3.5 out of 5.",Yes
LAP_5432870df0c7,HP,Envy x360 15-w101tx,15-w101tx,hp,"HP Envy 15-W101TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",Envy x360,Intel Core i7 6th Gen 6500U,Nvidia GeForce 930M,True,8.0,2.5,4MB,1TB,8.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.29,382.00 x 239.00 x 25.00,382.0,239.0,25.0,Windows 10 Home,802.11 b/g/n/ac,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,True,False,Yes,Touchpad,3.0,Natural Silver,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,59999.0,4.01,9.0,11.0,11.0,11.0,0.0,67.0,laptop,LAP_5432870df0c7,"Brand: HP. Model: Envy x360 15-w101tx. Product: HP Envy 15-W101TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch). Processor: Intel Core i7 6th Gen 6500U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 930M. Dedicated graphics: Yes. Screen size: 15.6 inches. Weight: 2.29 kg. Price: ₹59999.0. Rating: 4.01 out of 5.",
